Contenu_,Date_,Utilisateur_,Source_,ID_,Tweet URL
@ezuri18 The thing is I paid 5k for a bill I thought was for my hospitalization but then I got this 10k statement in the mail for “the rest of it” LIKE WHAT,2020-12-16 07:51:14,DelightDaniTV,Twitter for iPhone,1339115854835961856,https://twitter.com/statuses/1339115854835961856
THE GUY MASTERED SELF-CONTROL. IF WERE HIM MY LAPTOP WOULD PROLLY BE THROWN AGAINST THE WALL,2020-12-16 07:51:14,CtrlZ2020,Twitter for iPhone,1339115854831611904,https://twitter.com/statuses/1339115854831611904
@EIiteWerner 😞 all I can feel is pain,2020-12-16 07:51:14,cfc_elliot,Twitter for iPhone,1339115854823305217,https://twitter.com/statuses/1339115854823305217
"Absolutely NO ONE is questioning the difficulty of parenting and forcing a 2 yr old to wear a mask. No one is arguing that. But if you know this about your child, then you know they can’t fly. Rent a car, go maskless all you want. Go car seat free as well while you’re rebelling.",2020-12-16 07:51:14,TheDoctor626,Twitter for iPhone,1339115854823231488,https://twitter.com/statuses/1339115854823231488
I'm at TYSworks https://t.co/68LR9WOhb3,2020-12-16 07:51:14,Kasumisport_323,Foursquare,1339115854819168256,https://twitter.com/statuses/1339115854819168256
😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎fUck😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎mE😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😔😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎😎,2020-12-16 07:51:14,shrimpmiIf,Twitter for Android,1339115854794010624,https://twitter.com/statuses/1339115854794010624
I should make a boyboss list,2020-12-16 07:51:14,ethereaIite,Twitter for iPhone,1339115854793863173,https://twitter.com/statuses/1339115854793863173
i say threatening because it's on the condition that i learn how to make the fucking waffle batter myself,2020-12-16 07:51:14,tesspieceface,TweetDeck,1339115854785495040,https://twitter.com/statuses/1339115854785495040
"Is it bad to just want to be there for someone, no matter what?

Nawa o☹️",2020-12-16 07:51:14,LolutheEngine,Twitter for iPhone,1339115854756261889,https://twitter.com/statuses/1339115854756261889
@Mrbankstips Just 10million,2020-12-16 07:51:13,Iam_Richards,Twitter for Android,1339115854735298561,https://twitter.com/statuses/1339115854735298561
guys who take sky pics >>>>>> https://t.co/ozhZNmKw0k,2020-12-16 07:51:13,LAVJISVNG,Twitter for iPhone,1339115854735134721,https://twitter.com/statuses/1339115854735134721
@hwngshi gooooood night :D,2020-12-16 07:51:13,winterhjs,Twitter for Android,1339115854735130624,https://twitter.com/statuses/1339115854735130624
Drop ❤️ If you are Zinda,2020-12-16 07:51:13,Khaan_Kuch_Bol,Twitter for Android,1339115854722707458,https://twitter.com/statuses/1339115854722707458
"Man, @jkenney always talking junk about The federal government, but he’s also the first in line with his hand out looking for help from Trudeau. 

Sure wish he would put Alberta first ahead of his personal politics",2020-12-16 07:51:13,RumourDebunker,Twitter for iPhone,1339115854714331137,https://twitter.com/statuses/1339115854714331137
@CattoLantern THIS IS SO PRETTY,2020-12-16 07:51:13,iguanaguavaa,Twitter for iPhone,1339115854709936128,https://twitter.com/statuses/1339115854709936128
the way they didnt even pick it up they just left it there https://t.co/wqO9l1Ravs,2020-12-16 07:51:13,ktlixie,Twitter for Android,1339115854705913856,https://twitter.com/statuses/1339115854705913856
trying not to lose my mind after seeing tbz's individual dazed covers,2020-12-16 07:51:13,dearsoobs,Twitter for Android,1339115854663966721,https://twitter.com/statuses/1339115854663966721
@IzzyBakaa I LOVE U OMGG 🥺,2020-12-16 07:51:13,gngkitty,Twitter for Android,1339115854638632961,https://twitter.com/statuses/1339115854638632961
@SithembisoDub11 Don’t you need any assistance https://t.co/LtxOfvp32S,2020-12-16 07:51:13,Genqele_LaGogo,Twitter for iPhone,1339115854613647366,https://twitter.com/statuses/1339115854613647366
Watching Leaving Las Vegas rn. This movie is a 1.5 hour-long trigger isn't it?,2020-12-16 07:51:13,FleeksBrandi,Twitter Web App,1339115854596775937,https://twitter.com/statuses/1339115854596775937
"accurate- oh yes cap i am up, as it’s the crying emoji clearly i’m up due to partaking in an emotional breakdown but that’s by the by",2020-12-16 07:51:13,captainsknees,Twitter for iPhone,1339115854592618497,https://twitter.com/statuses/1339115854592618497
@itstyran_j Turn around and say good morning to the night 🎶,2020-12-16 07:51:13,loukilyx,Twitter for iPhone,1339115854579912704,https://twitter.com/statuses/1339115854579912704
My presentation skillz where’d ya go 🥵🥵🥵🥵,2020-12-16 07:51:13,REDundaaaant,Twitter for iPhone,1339115854575726594,https://twitter.com/statuses/1339115854575726594
i think bangchan was in my dream? hahsjahsha but i don’t remember anything-,2020-12-16 07:51:13,yunatlic,Twitter for iPhone,1339115854571728896,https://twitter.com/statuses/1339115854571728896
@Manesha76 Super rich shud b taxed enough b4 such extravaganza is displayed. No tax on rich agriculuturists no inheritance tax  no wealth tax regime is not on plane of equity wt  80 cr subsisting on less than $2 per day &tax paying  middleclass suffering rickety infra& inferior health care.,2020-12-16 07:51:13,pillairr,Twitter for Android,1339115854567497729,https://twitter.com/statuses/1339115854567497729
i csnt soell for shit,2020-12-16 07:51:13,takibruh,Twitter for iPhone,1339115854559002625,https://twitter.com/statuses/1339115854559002625
"if you did this as a kid, you’re elite now https://t.co/Gej0wC4jU1",2020-12-16 07:51:13,goodsisChels,Twitter for iPhone,1339115854550720512,https://twitter.com/statuses/1339115854550720512
Readers on their favourite books of 2020: 'I’ve given it to everyone I know' | Books | The Guardian https://t.co/lF38RqUXGj,2020-12-16 07:51:13,Ivan_Wadeson,Twitter for iPhone,1339115854546530306,https://twitter.com/statuses/1339115854546530306
i look like a 30 year old married man with children. why do i have to look like a dad. i’m only 21. my youth was stolen from me,2020-12-16 07:51:13,cornstalkpearl,Twitter for iPhone,1339115854538018817,https://twitter.com/statuses/1339115854538018817
@eggielewd Its like the few seconds before you climax  prolonged for minutes. it feels really good and the longer it lasts the more You wanna climax. Too long and you can ruin it tho is the trade off.,2020-12-16 07:51:13,InsomniaPersona,Twitter for Android,1339115854500417538,https://twitter.com/statuses/1339115854500417538
"Respected Nishank ji,
 May i know if any CBSE school is conducting REVISION TESTS for BOARD EXAMINATIONS.
Please reply me sir.",2020-12-16 07:51:13,Nikhil25072860,Twitter for Android,1339115854483476482,https://twitter.com/statuses/1339115854483476482
"""Vijay Antony recreates Rajinikanth's Super-Hit Classic Track 🎙""  https://t.co/1h3MMQNzkX",2020-12-16 07:51:13,Suresh55017093,Twitter for Android,1339115854479257606,https://twitter.com/statuses/1339115854479257606
"COVID-19: For the first time in its history UNICEF will help feed children in the UK
https://t.co/5B4H3OBDnb. 
STILL VOTING TORY?",2020-12-16 07:51:13,joepublic99,Twitter for iPhone,1339115854466854913,https://twitter.com/statuses/1339115854466854913
I’ve been learning online since May and I’ve only had 2 weeks of holiday. When I say I’m burnt out 😭,2020-12-16 07:51:13,kyatethechai,Twitter for iPhone,1339115854466850816,https://twitter.com/statuses/1339115854466850816
You know a real friend based on them pictures 😂 https://t.co/nOgWDId41L,2020-12-16 07:51:13,ItsABOSS_,Twitter for iPhone,1339115854454255616,https://twitter.com/statuses/1339115854454255616
"Felt Delete, might cute later 😊😊 https://t.co/LUGI6nqsPW",2020-12-16 07:51:13,Deothe_weirdo,Twitter for iPhone,1339115854450061317,https://twitter.com/statuses/1339115854450061317
Im not copping the Prince of Persia remake unless they remake all of em,2020-12-16 07:51:13,Stevegod_,Twitter for iPhone,1339115854445879296,https://twitter.com/statuses/1339115854445879296
@HANBIN_twt_ iloveyouuu i'll be waiting imissyouuu😭,2020-12-16 07:51:13,_jeonswife,Twitter for Android,1339115854441578497,https://twitter.com/statuses/1339115854441578497
@skylord2003 Please send us a DM,2020-12-16 07:51:13,studyingeorgia4,Twitter for iPhone,1339115854437490689,https://twitter.com/statuses/1339115854437490689
We are deeply saddened by the passing of Ambassador Ashok Tomar. As India’s envoy to Brazil (2013-2014) he greatly contributed to strengthening bilateral ties. Ambassador André Corrêa do Lago and all at the Embassy extend their heartfelt solidarity to his family. @indiainbrazil,2020-12-16 07:51:13,BrazilEmbassyIN,Twitter for iPhone,1339115854424772608,https://twitter.com/statuses/1339115854424772608
@Haliberry_mama Oya fb first 😎,2020-12-16 07:51:13,_yourmide,Twitter for Android,1339115854420729856,https://twitter.com/statuses/1339115854420729856
@ikamalhaasan Epic,2020-12-16 07:51:13,Rajesh_raww,Twitter for iPhone,1339115854374453251,https://twitter.com/statuses/1339115854374453251
"Day 272 - 273 of job prep:

Solved 20+ problems as part of interview prep

Did several pramp sessions on ds algo and sytem design

#100DaysOfCode",2020-12-16 07:51:13,IndiaAbhimani,Twitter Web App,1339115854366199808,https://twitter.com/statuses/1339115854366199808
Pose and everything man https://t.co/U7arWa3uwk,2020-12-16 07:51:13,theNiceenby,Twitter for iPhone,1339115854361931776,https://twitter.com/statuses/1339115854361931776
THIS GIVES ME BF VIBES NOOOOOOOO https://t.co/Prd34MKGD4,2020-12-16 07:51:13,jeonscatboy,Twitter Web App,1339115854361894913,https://twitter.com/statuses/1339115854361894913
Hope https://t.co/7tla2tIqlJ,2020-12-16 07:51:13,douglas_brazzil,Twitter for Android,1339115854353616896,https://twitter.com/statuses/1339115854353616896
@updogkiliq id still eat it idc,2020-12-16 07:51:13,dumbloser73,Twitter for Android,1339115854353604609,https://twitter.com/statuses/1339115854353604609
"Good morning....
#wakenbake 
#Mmemberville
Even my veins are green.....
Cheers to a good everyday.
🥂 https://t.co/DU9wWo7vDr",2020-12-16 07:51:13,drizzy_richie,Twitter for Android,1339115854328438784,https://twitter.com/statuses/1339115854328438784
"welp, I feel sorry for ya. https://t.co/AHTX8a7oW1",2020-12-16 07:51:13,SUNNYLEMONS202,Twitter Web App,1339115854315732993,https://twitter.com/statuses/1339115854315732993
@heartof_st0ne me when I'm 19 next year but I'm old for my age,2020-12-16 07:51:13,alaparaps,Twitter for Android,1339115854294704128,https://twitter.com/statuses/1339115854294704128
What Makes CSS Hard To Master - https://t.co/qxuto8Ehtt,2020-12-16 07:51:13,senofrank,Tweetbot for iΟS,1339115854290702337,https://twitter.com/statuses/1339115854290702337
@nidhoggsfury GIVES U A KEES,2020-12-16 07:51:13,miqotecollector,Twitter Web App,1339115854265368577,https://twitter.com/statuses/1339115854265368577
"""Well, well, well, it's about damn time I came back to this city."" 

#openrp #opendm https://t.co/gY8Xb1Wg2F",2020-12-16 07:51:13,KingOfHearts713,Twitter for Android,1339115854261268480,https://twitter.com/statuses/1339115854261268480
fucking degenerates https://t.co/H5eIGeGetk,2020-12-16 07:51:13,East_NotWeast,Twitter for iPhone,1339115854257065984,https://twitter.com/statuses/1339115854257065984
lashes are fake but wtv... 😂😂😂,2020-12-16 07:51:13,LOV6JIN,Twitter for iPhone,1339115854252761088,https://twitter.com/statuses/1339115854252761088
"did y’all see that gfriend grammy thingy, kinda slapped ngl 🥰",2020-12-16 07:51:13,eavxio,Twitter for iPhone,1339115854231986176,https://twitter.com/statuses/1339115854231986176
I came up with Taco Night and couldn’t even go 🥴🤧,2020-12-16 07:51:13,QweenDoubleU,Twitter for iPhone,1339115854219370496,https://twitter.com/statuses/1339115854219370496
@ABC Good for them,2020-12-16 07:51:13,Kittybox1,Twitter for Android,1339115854206623744,https://twitter.com/statuses/1339115854206623744
@ZOURRY1991 i wanna hug you so badly ☹️,2020-12-16 07:51:13,ICRYUSFALLS,Twitter for iPhone,1339115854198403072,https://twitter.com/statuses/1339115854198403072
// Interesting character stories for Albedo  would definitely want to see some triangulation with other language versions to confirm some thoughts 🤭,2020-12-16 07:51:13,Childe_txt,Twitter Web App,1339115854177308674,https://twitter.com/statuses/1339115854177308674
"@briany_mak Imagine you send and nude pic ka mistake, its chaaai😬",2020-12-16 07:51:13,TshiamoTracy18,Twitter for iPhone,1339115854164860928,https://twitter.com/statuses/1339115854164860928
JESUS CHRIST HAUHAU I WAS ON MYSPACE AND I DIDNT HAVE HEADPHONES IN AND I AHD MY VOLUME AT LIKE 100% AND IT  JUST BLASTED SOME RANDOM AUDIO I ALMOST CRIEDPLZ😭,2020-12-16 07:51:13,SH0ELACE101,Twitter Web App,1339115854164717568,https://twitter.com/statuses/1339115854164717568
@zaynmaliknyaz Yeey,2020-12-16 07:51:13,vittorialuna,Twitter for Android,1339115854156455936,https://twitter.com/statuses/1339115854156455936
"My entry to the @RMetS #StormHour #POTW photo competition is this stunning shower cloud with mammatus over Telford, Shropshire. https://t.co/oj9k5jTa45",2020-12-16 07:51:13,Liam_Ball92,Twitter for Android,1339115854152171521,https://twitter.com/statuses/1339115854152171521
"For my big project, I'm searching for a good voice for these character(s)

Let me know if anyone is up for it, or if he/she knows someone who perhaps is! https://t.co/XiiRZLI4uD",2020-12-16 07:51:13,ThomasFan2002YT,Twitter Web App,1339115854139695104,https://twitter.com/statuses/1339115854139695104
"Taya Valkyrie and Rosemary being eliminated does not make me happy.
#IMPACTonAXSTV",2020-12-16 07:51:13,leftendo,Twitter for Android,1339115854135521281,https://twitter.com/statuses/1339115854135521281
@Farm52720215 no problem☺️,2020-12-16 07:51:13,jessnotfound__,Twitter for iPhone,1339115854131290113,https://twitter.com/statuses/1339115854131290113
"@Sifafireside Wow thats amazing how lovely, what a lovely little boy Kade is thinking of others well done to his mom also #thinkingofothers #beautiful",2020-12-16 07:51:13,Youngavfc01,Twitter for Android,1339115854106161153,https://twitter.com/statuses/1339115854106161153
taylor sweetie im so sorry for that mess😭 https://t.co/0IrQmoSn6f,2020-12-16 07:51:13,gomez_blackpink,Twitter for Android,1339115854072516608,https://twitter.com/statuses/1339115854072516608
@karelijuarezz Bitch bye you did I it,2020-12-16 07:51:13,mtzana_,Twitter for iPhone,1339115854055829504,https://twitter.com/statuses/1339115854055829504
I just wet myself a little! 😍😍😍😍 https://t.co/27PH3xuPMs,2020-12-16 07:51:13,Blaz3dRunner,Twitter for Android,1339115854055747586,https://twitter.com/statuses/1339115854055747586
Am I the only one who doesn’t get the story behind love alarm...,2020-12-16 07:51:13,hjpseas,Twitter for iPhone,1339115854051545094,https://twitter.com/statuses/1339115854051545094
